Suburb,Rooms,Type,Price,Distance,Postcode,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Regionname,Propertycount,zipcode,airbnb_price_mean,airbnb_record_count,review_scores_value_mean,review_scores_location_mean
Collingwood,2,h,670000.0,1.6,3066.0,1.0,0.0,118.0,,,Northern Metropolitan,4553.0,3066.0,145.989898989899,297.0,9.643153526970954,9.908713692946058
Collingwood,1,u,430000.0,1.6,3066.0,1.0,1.0,0.0,52.0,,Northern Metropolitan,4553.0,3066.0,145.989898989899,297.0,9.643153526970954,9.908713692946058
Collingwood,2,u,515000.0,1.6,3066.0,1.0,1.0,816.0,,,Northern Metropolitan,4553.0,3066.0,145.989898989899,297.0,9.643153526970954,9.908713692946058
Collingwood,2,h,1000000.0,1.6,3066.0,1.0,2.0,159.0,86.0,1880.0,Northern Metropolitan,4553.0,3066.0,145.989898989899,297.0,9.643153526970954,9.908713692946058
Collingwood,3,t,887500.0,1.6,3066.0,2.0,1.0,81.0,82.0,2000.0,Northern Metropolitan,4553.0,3066.0,145.989898989899,297.0,9.643153526970954,9.908713692946058
Collingwood,2,u,713500.0,1.6,3066.0,2.0,1.0,1060.0,88.0,2010.0,Northern Metropolitan,4553.0,3066.0,145.989898989899,297.0,9.643153526970954,9.908713692946058
Collingwood,3,u,1500000.0,1.6,3066.0,2.0,2.0,0.0,159.0,1920.0,Northern Metropolitan,4553.0,3066.0,145.989898989899,297.0,9.643153526970954,9.908713692946058
Collingwood,2,u,672000.0,1.6,3066.0,1.0,1.0,0.0,60.0,2002.0,Northern Metropolitan,4553.0,3066.0,145.989898989899,297.0,9.643153526970954,9.908713692946058
Collingwood,2,u,1215000.0,1.6,3066.0,2.0,1.0,0.0,,1895.0,Northern Metropolitan,4553.0,3066.0,145.989898989899,297.0,9.643153526970954,9.908713692946058
Collingwood,2,u,800000.0,1.6,3066.0,1.0,1.0,0.0,91.0,1900.0,Northern Metropolitan,4553.0,3066.0,145.989898989899,297.0,9.643153526970954,9.908713692946058
Collingwood,2,u,1645000.0,1.6,3066.0,1.0,3.0,0.0,2.0,1890.0,Northern Metropolitan,4553.0,3066.0,145.989898989899,297.0,9.643153526970954,9.908713692946058
Collingwood,2,u,450000.0,1.6,3066.0,1.0,1.0,0.0,,1970.0,Northern Metropolitan,4553.0,3066.0,145.989898989899,297.0,9.643153526970954,9.908713692946058
Collingwood,2,u,860000.0,1.6,3066.0,2.0,1.0,0.0,114.0,1920.0,Northern Metropolitan,4553.0,3066.0,145.989898989899,297.0,9.643153526970954,9.908713692946058
Doncaster,4,h,1924500.0,13.9,3108.0,4.0,2.0,1157.0,,,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,2,u,492500.0,13.9,3108.0,1.0,1.0,65.0,,1975.0,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,3,h,1403000.0,13.9,3108.0,1.0,4.0,727.0,123.0,1970.0,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,4,h,1408000.0,13.9,3108.0,2.0,0.0,725.0,,,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,4,t,855000.0,13.9,3108.0,2.0,2.0,242.0,,,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,3,h,1450000.0,13.9,3108.0,1.0,1.0,638.0,115.0,1970.0,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,5,h,1461800.0,13.9,3108.0,2.0,2.0,660.0,,,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,4,h,1396000.0,13.9,3108.0,1.0,2.0,658.0,138.0,1975.0,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,5,h,1535000.0,13.9,3108.0,3.0,2.0,681.0,,,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,3,h,1125000.0,13.9,3108.0,2.0,2.0,819.0,173.0,1970.0,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,3,u,700000.0,13.9,3108.0,2.0,2.0,0.0,119.0,2007.0,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,4,h,1152000.0,13.9,3108.0,2.0,2.0,336.0,176.0,2007.0,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,4,h,1868000.0,13.9,3108.0,2.0,2.0,925.0,218.0,1960.0,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,3,h,920000.0,13.9,3108.0,3.0,3.0,655.0,,,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,4,h,1050000.0,13.9,3108.0,2.0,2.0,317.0,194.0,1995.0,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,3,u,910000.0,13.9,3108.0,2.0,2.0,299.0,135.0,2001.0,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,3,h,1850000.0,13.9,3108.0,1.0,2.0,1073.0,143.0,1960.0,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,4,h,1225000.0,13.9,3108.0,3.0,2.0,740.0,185.0,1985.0,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,4,h,1316000.0,13.9,3108.0,2.0,2.0,716.0,155.0,1965.0,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,2,u,400000.0,13.9,3108.0,1.0,2.0,0.0,,,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,5,h,1400000.0,13.9,3108.0,3.0,2.0,656.0,320.0,1985.0,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,5,h,2168000.0,13.9,3108.0,5.0,2.0,669.0,395.0,2016.0,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,4,h,1430000.0,13.9,3108.0,2.0,2.0,655.0,170.0,1970.0,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,4,h,1250000.0,13.9,3108.0,2.0,2.0,780.0,,,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,3,u,772000.0,13.9,3108.0,2.0,1.0,203.0,109.0,1986.0,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,4,h,2000000.0,13.9,3108.0,3.0,2.0,507.0,,,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,3,h,1300000.0,13.9,3108.0,1.0,2.0,657.0,,,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,4,h,1468000.0,13.9,3108.0,2.0,2.0,806.0,170.0,1975.0,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,3,h,1275000.0,13.9,3108.0,1.0,1.0,720.0,,1960.0,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,4,h,1200000.0,13.9,3108.0,1.0,2.0,657.0,,,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,3,u,655000.0,13.9,3108.0,2.0,2.0,0.0,,,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,3,h,1310000.0,13.9,3108.0,1.0,2.0,1157.0,,,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,4,u,753000.0,13.9,3108.0,1.0,1.0,241.0,105.0,1970.0,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,4,h,1250000.0,13.9,3108.0,2.0,3.0,767.0,,1963.0,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,2,h,1140000.0,13.9,3108.0,1.0,1.0,679.0,,1960.0,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,3,h,1180000.0,13.9,3108.0,1.0,2.0,657.0,,,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,3,t,746000.0,13.9,3108.0,2.0,2.0,118.0,106.0,2013.0,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,3,h,1485000.0,13.9,3108.0,2.0,2.0,731.0,140.0,1960.0,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,3,h,1190000.0,13.9,3108.0,1.0,1.0,658.0,140.0,1960.0,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,3,h,900000.0,13.9,3108.0,2.0,2.0,366.0,150.0,2013.0,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,3,h,1250000.0,13.9,3108.0,2.0,1.0,728.0,150.0,1965.0,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,3,h,1030000.0,13.9,3108.0,1.0,1.0,827.0,100.0,1960.0,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,4,t,985000.0,13.9,3108.0,2.0,2.0,182.0,160.0,1998.0,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,3,h,1300000.0,13.9,3108.0,1.0,2.0,651.0,119.0,1970.0,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,2,u,522500.0,13.9,3108.0,1.0,1.0,145.0,,,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,5,h,1510000.0,13.9,3108.0,2.0,2.0,659.0,,,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,4,h,1460000.0,13.9,3108.0,2.0,2.0,840.0,,,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,3,h,958000.0,13.9,3108.0,2.0,2.0,0.0,,,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,4,h,1462500.0,13.9,3108.0,3.0,2.0,654.0,160.0,1969.0,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,3,h,1430000.0,13.9,3108.0,1.0,2.0,811.0,,1970.0,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,4,t,1350000.0,13.9,3108.0,3.0,2.0,711.0,,1960.0,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,3,h,1250000.0,13.9,3108.0,2.0,2.0,900.0,195.0,1970.0,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,4,h,1460800.0,13.9,3108.0,3.0,2.0,654.0,305.0,1970.0,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,3,h,1152500.0,13.9,3108.0,2.0,2.0,648.0,129.0,1980.0,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,5,h,1650000.0,13.9,3108.0,4.0,2.0,500.0,429.0,2007.0,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,3,h,1474000.0,13.9,3108.0,2.0,2.0,753.0,,,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,3,u,800000.0,13.9,3108.0,2.0,2.0,267.0,,1991.0,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,3,h,1391000.0,13.9,3108.0,1.0,1.0,764.0,175.0,1965.0,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,2,u,452000.0,13.9,3108.0,1.0,1.0,67.0,68.0,1975.0,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,5,h,1322000.0,13.9,3108.0,1.0,0.0,729.0,,,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,3,t,1102200.0,13.9,3108.0,2.0,2.0,233.0,175.0,2012.0,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,4,h,1401000.0,13.9,3108.0,3.0,2.0,650.0,261.0,1970.0,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,4,h,1782000.0,13.9,3108.0,3.0,3.0,586.0,306.0,2002.0,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,3,u,735000.0,13.9,3108.0,1.0,1.0,302.0,,,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,4,h,1520000.0,13.9,3108.0,3.0,2.0,657.0,275.0,2010.0,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,3,h,990000.0,13.9,3108.0,1.0,1.0,746.0,,,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,3,h,1020000.0,13.9,3108.0,1.0,2.0,725.0,,,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,3,h,878000.0,13.9,3108.0,2.0,2.0,0.0,163.0,2001.0,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,4,t,973500.0,13.9,3108.0,2.0,2.0,234.0,160.0,2009.0,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,3,u,751800.0,13.9,3108.0,1.0,2.0,109.0,120.0,2001.0,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,3,h,1100000.0,13.9,3108.0,2.0,2.0,771.0,169.0,1960.0,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,3,h,1202000.0,13.9,3108.0,2.0,2.0,649.0,150.0,1965.0,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,3,h,1362000.0,13.9,3108.0,1.0,2.0,798.0,132.0,1960.0,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,4,h,1810000.0,13.9,3108.0,2.0,4.0,769.0,240.0,1970.0,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,3,h,826000.0,13.9,3108.0,1.0,4.0,192.0,278.0,,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,3,h,900000.0,13.9,3108.0,3.0,2.0,385.0,,,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Doncaster,3,t,888000.0,13.9,3108.0,2.0,1.0,192.0,,,Eastern Metropolitan,9028.0,3108.0,128.82978723404256,141.0,9.247619047619047,9.552380952380952
Eaglemont,5,h,1901000.0,10.3,3084.0,2.0,2.0,963.0,225.0,1925.0,Eastern Metropolitan,1651.0,3084.0,127.20833333333333,72.0,9.421052631578947,9.298245614035087
Eaglemont,4,h,1650000.0,10.3,3084.0,3.0,2.0,724.0,327.0,1940.0,Eastern Metropolitan,1651.0,3084.0,127.20833333333333,72.0,9.421052631578947,9.298245614035087
Eaglemont,3,h,1816000.0,10.3,3084.0,1.0,2.0,846.0,180.0,1955.0,Eastern Metropolitan,1651.0,3084.0,127.20833333333333,72.0,9.421052631578947,9.298245614035087
Eaglemont,2,u,525000.0,10.3,3084.0,1.0,1.0,79.0,70.0,1970.0,Eastern Metropolitan,1651.0,3084.0,127.20833333333333,72.0,9.421052631578947,9.298245614035087
Eaglemont,4,h,2050000.0,10.3,3084.0,3.0,2.0,723.0,290.0,1950.0,Eastern Metropolitan,1651.0,3084.0,127.20833333333333,72.0,9.421052631578947,9.298245614035087
Eaglemont,5,h,1930000.0,10.3,3084.0,2.0,1.0,939.0,236.0,1930.0,Eastern Metropolitan,1651.0,3084.0,127.20833333333333,72.0,9.421052631578947,9.298245614035087
Eaglemont,2,h,2850000.0,10.3,3084.0,1.0,1.0,1777.0,,,Eastern Metropolitan,1651.0,3084.0,127.20833333333333,72.0,9.421052631578947,9.298245614035087
Eaglemont,4,h,2600000.0,10.3,3084.0,2.0,3.0,871.0,322.0,1937.0,Eastern Metropolitan,1651.0,3084.0,127.20833333333333,72.0,9.421052631578947,9.298245614035087
Eaglemont,2,u,600000.0,10.3,3084.0,1.0,1.0,112.0,95.0,1970.0,Eastern Metropolitan,1651.0,3084.0,127.20833333333333,72.0,9.421052631578947,9.298245614035087
Eaglemont,3,h,1601000.0,10.3,3084.0,1.0,1.0,872.0,136.0,1960.0,Eastern Metropolitan,1651.0,3084.0,127.20833333333333,72.0,9.421052631578947,9.298245614035087
Eaglemont,3,h,1100000.0,10.3,3084.0,2.0,1.0,555.0,300.0,1988.0,Eastern Metropolitan,1651.0,3084.0,127.20833333333333,72.0,9.421052631578947,9.298245614035087
Eaglemont,4,h,2550000.0,10.3,3084.0,2.0,2.0,1484.0,478.0,1970.0,Eastern Metropolitan,1651.0,3084.0,127.20833333333333,72.0,9.421052631578947,9.298245614035087
Eaglemont,3,u,1190000.0,10.3,3084.0,2.0,2.0,0.0,148.0,1975.0,Eastern Metropolitan,1651.0,3084.0,127.20833333333333,72.0,9.421052631578947,9.298245614035087
Eaglemont,4,h,2012000.0,10.3,3084.0,3.0,2.0,597.0,245.0,1940.0,Eastern Metropolitan,1651.0,3084.0,127.20833333333333,72.0,9.421052631578947,9.298245614035087
Eaglemont,4,h,2309000.0,10.3,3084.0,3.0,2.0,1177.0,291.0,1960.0,Eastern Metropolitan,1651.0,3084.0,127.20833333333333,72.0,9.421052631578947,9.298245614035087
Elsternwick,2,h,900000.0,8.5,3185.0,1.0,2.0,239.0,110.0,1940.0,Southern Metropolitan,4898.0,3185.0,154.1320754716981,106.0,9.602739726027398,9.698630136986301
Elsternwick,3,h,1625000.0,8.5,3185.0,2.0,2.0,447.0,181.0,1920.0,Southern Metropolitan,4898.0,3185.0,154.1320754716981,106.0,9.602739726027398,9.698630136986301
Elsternwick,2,h,906000.0,8.5,3185.0,1.0,1.0,221.0,,,Southern Metropolitan,4898.0,3185.0,154.1320754716981,106.0,9.602739726027398,9.698630136986301
Elsternwick,4,h,1100000.0,8.5,3185.0,2.0,0.0,147.0,159.0,1910.0,Southern Metropolitan,4898.0,3185.0,154.1320754716981,106.0,9.602739726027398,9.698630136986301
Elsternwick,2,u,930000.0,8.5,3185.0,1.0,1.0,295.0,,,Southern Metropolitan,4898.0,3185.0,154.1320754716981,106.0,9.602739726027398,9.698630136986301
Elsternwick,3,h,1755000.0,8.5,3185.0,2.0,1.0,391.0,173.0,1905.0,Southern Metropolitan,4898.0,3185.0,154.1320754716981,106.0,9.602739726027398,9.698630136986301
Elsternwick,4,h,1400000.0,8.5,3185.0,1.0,1.0,489.0,150.0,1910.0,Southern Metropolitan,4898.0,3185.0,154.1320754716981,106.0,9.602739726027398,9.698630136986301
Elsternwick,3,u,1240000.0,8.5,3185.0,2.0,2.0,319.0,123.0,1990.0,Southern Metropolitan,4898.0,3185.0,154.1320754716981,106.0,9.602739726027398,9.698630136986301
Elsternwick,2,u,700000.0,8.5,3185.0,1.0,2.0,99.0,92.0,,Southern Metropolitan,4898.0,3185.0,154.1320754716981,106.0,9.602739726027398,9.698630136986301
Elsternwick,2,u,591000.0,8.5,3185.0,1.0,1.0,815.0,62.0,2008.0,Southern Metropolitan,4898.0,3185.0,154.1320754716981,106.0,9.602739726027398,9.698630136986301
Elsternwick,2,u,537000.0,8.5,3185.0,1.0,1.0,0.0,79.0,1970.0,Southern Metropolitan,4898.0,3185.0,154.1320754716981,106.0,9.602739726027398,9.698630136986301
Elsternwick,3,h,1805000.0,8.5,3185.0,2.0,1.0,347.0,,,Southern Metropolitan,4898.0,3185.0,154.1320754716981,106.0,9.602739726027398,9.698630136986301
Elsternwick,3,h,800000.0,8.5,3185.0,2.0,2.0,331.0,112.0,2010.0,Southern Metropolitan,4898.0,3185.0,154.1320754716981,106.0,9.602739726027398,9.698630136986301
Elsternwick,3,h,965000.0,8.5,3185.0,1.0,2.0,275.0,119.0,1900.0,Southern Metropolitan,4898.0,3185.0,154.1320754716981,106.0,9.602739726027398,9.698630136986301
Elsternwick,2,h,1160000.0,8.5,3185.0,2.0,2.0,155.0,137.0,2011.0,Southern Metropolitan,4898.0,3185.0,154.1320754716981,106.0,9.602739726027398,9.698630136986301
Elsternwick,3,t,820000.0,8.5,3185.0,2.0,2.0,108.0,3.0,2002.0,Southern Metropolitan,4898.0,3185.0,154.1320754716981,106.0,9.602739726027398,9.698630136986301
Elsternwick,4,h,2600000.0,8.5,3185.0,2.0,2.0,527.0,184.0,1880.0,Southern Metropolitan,4898.0,3185.0,154.1320754716981,106.0,9.602739726027398,9.698630136986301
Elsternwick,2,h,900000.0,8.5,3185.0,1.0,1.0,198.0,,,Southern Metropolitan,4898.0,3185.0,154.1320754716981,106.0,9.602739726027398,9.698630136986301
Elsternwick,3,h,1390000.0,8.5,3185.0,1.0,2.0,463.0,102.0,,Southern Metropolitan,4898.0,3185.0,154.1320754716981,106.0,9.602739726027398,9.698630136986301
Elsternwick,3,t,1071000.0,8.5,3185.0,2.0,2.0,179.0,125.0,2000.0,Southern Metropolitan,4898.0,3185.0,154.1320754716981,106.0,9.602739726027398,9.698630136986301
Elsternwick,3,h,1800000.0,8.5,3185.0,2.0,2.0,492.0,181.0,1905.0,Southern Metropolitan,4898.0,3185.0,154.1320754716981,106.0,9.602739726027398,9.698630136986301
Elsternwick,3,h,2345000.0,8.5,3185.0,2.0,1.0,419.0,204.0,1908.0,Southern Metropolitan,4898.0,3185.0,154.1320754716981,106.0,9.602739726027398,9.698630136986301
Elsternwick,2,u,741000.0,8.5,3185.0,1.0,1.0,0.0,1561.0,1966.0,Southern Metropolitan,4898.0,3185.0,154.1320754716981,106.0,9.602739726027398,9.698630136986301
Elsternwick,2,u,626000.0,8.5,3185.0,1.0,1.0,1764.0,100.0,1930.0,Southern Metropolitan,4898.0,3185.0,154.1320754716981,106.0,9.602739726027398,9.698630136986301
Elsternwick,3,h,2160000.0,8.5,3185.0,1.0,1.0,590.0,185.0,,Southern Metropolitan,4898.0,3185.0,154.1320754716981,106.0,9.602739726027398,9.698630136986301
Elsternwick,4,h,3000000.0,8.5,3185.0,2.0,2.0,661.0,204.0,,Southern Metropolitan,4898.0,3185.0,154.1320754716981,106.0,9.602739726027398,9.698630136986301
Elsternwick,3,h,1500000.0,8.5,3185.0,2.0,0.0,195.0,,,Southern Metropolitan,4898.0,3185.0,154.1320754716981,106.0,9.602739726027398,9.698630136986301
Elsternwick,4,h,1650000.0,8.5,3185.0,3.0,2.0,386.0,185.0,1913.0,Southern Metropolitan,4898.0,3185.0,154.1320754716981,106.0,9.602739726027398,9.698630136986301
Elsternwick,3,t,850000.0,8.5,3185.0,2.0,2.0,108.0,142.0,2000.0,Southern Metropolitan,4898.0,3185.0,154.1320754716981,106.0,9.602739726027398,9.698630136986301
Elsternwick,3,h,1750000.0,8.5,3185.0,2.0,2.0,517.0,207.0,1900.0,Southern Metropolitan,4898.0,3185.0,154.1320754716981,106.0,9.602739726027398,9.698630136986301
Elsternwick,3,h,1450000.0,8.5,3185.0,1.0,2.0,351.0,108.0,1915.0,Southern Metropolitan,4898.0,3185.0,154.1320754716981,106.0,9.602739726027398,9.698630136986301
Elsternwick,4,h,2806000.0,8.5,3185.0,3.0,2.0,669.0,255.0,1930.0,Southern Metropolitan,4898.0,3185.0,154.1320754716981,106.0,9.602739726027398,9.698630136986301
Elsternwick,3,u,782000.0,8.5,3185.0,1.0,1.0,0.0,95.0,1970.0,Southern Metropolitan,4898.0,3185.0,154.1320754716981,106.0,9.602739726027398,9.698630136986301
